contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,contract_type,exp_date,current_price,mid_price,bid_ask_diff,moneyness,days_to_exp,T
AMZN270115C00320000,2026-01-29 16:00:04+00:00,320.0,10.7,10.8,11.05,-1.3500004,-11.203321,23.0,2984,0.35864899169921877,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,10.925,0.25,0.7470937728881836,350,0.958904109589041
AMZN270115C00325000,2026-01-29 15:48:51+00:00,325.0,9.97,10.05,10.2,-1.6799994,-14.420596,13.0,2604,0.3574588180541992,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,10.125,0.14999999999999858,0.7356000225360577,350,0.958904109589041
AMZN270115C00330000,2026-01-29 16:16:05+00:00,330.0,9.25,9.25,9.45,-1.2299995,-11.736637,14.0,3240,0.356878989868164,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,9.35,0.1999999999999993,0.7244545676491477,350,0.958904109589041
AMZN270115C00335000,2026-01-29 14:30:00+00:00,335.0,9.75,8.55,8.7,0.21000004,2.2012582,1.0,1537,0.35559726440429684,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,8.625,0.14999999999999858,0.7136418129081157,350,0.958904109589041
AMZN270115C00340000,2026-01-29 16:19:30+00:00,340.0,8.01,7.9,8.1,-0.8800001,-9.898764,11.0,1935,0.3557803680419921,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,8.0,0.1999999999999993,0.7031470803653492,350,0.958904109589041
AMZN270115C00345000,2026-01-28 17:19:39+00:00,345.0,8.26,7.35,7.55,0.0,0.0,2.0,2614,0.3561465753173828,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,7.449999999999999,0.20000000000000018,0.69295654296875,350,0.958904109589041
AMZN270115C00350000,2026-01-29 16:01:51+00:00,350.0,6.7,6.75,6.95,-1.0300002,-13.324712,58.0,8952,0.3550784707641601,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,6.85,0.20000000000000018,0.6830571637834821,350,0.958904109589041
AMZN270115C00355000,2026-01-28 16:39:03+00:00,355.0,6.5,6.25,6.4,-0.52,-7.4074073,4.0,1377,0.3541324353027343,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,6.325,0.15000000000000036,0.673436640349912,350,0.958904109589041
AMZN270115C00360000,2026-01-29 15:06:29+00:00,360.0,6.15,5.8,5.95,-0.48000002,-7.239819,35.0,4444,0.3542850216674803,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,5.875,0.15000000000000036,0.6640833536783854,350,0.958904109589041
AMZN270115C00370000,2026-01-29 16:10:45+00:00,370.0,4.9,4.95,5.1,-0.8299999,-14.485165,13.0,2718,0.3537662280273437,False,REGULAR,USD,Calls,2027-01-15,239.07000732421875,5.025,0.14999999999999947,0.6461351549303209,350,0.958904109589041
AMZN270115P00085000,2026-01-28 16:43:11+00:00,85.0,0.41,0.38,0.46,0.0,0.0,2.0,2881,0.5043994873046875,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,0.42000000000000004,0.08000000000000002,2.812588321461397,350,0.958904109589041
AMZN270115P00090000,2026-01-28 16:43:11+00:00,90.0,0.46,0.47,0.55,0.0,0.0,2.0,360,0.4914601635742188,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,0.51,0.08000000000000007,2.656333414713542,350,0.958904109589041
AMZN270115P00095000,2026-01-28 15:40:37+00:00,95.0,0.55,0.58,0.65,0.0,0.0,1.0,893,0.47876497802734375,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,0.615,0.07000000000000006,2.5165263928865134,350,0.958904109589041
AMZN270115P00100000,2026-01-27 20:10:24+00:00,100.0,0.69,0.71,0.78,0.0,0.0,5.0,3173,0.4683891052246094,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,0.745,0.07000000000000006,2.3907000732421877,350,0.958904109589041
AMZN270115P00105000,2026-01-27 18:26:04+00:00,105.0,0.8,0.85,0.94,0.0,0.0,4.0,199,0.4592339233398438,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,0.895,0.08999999999999997,2.276857212611607,350,0.958904109589041
AMZN270115P00110000,2026-01-28 14:30:00+00:00,110.0,0.92,1.01,1.08,0.0,0.0,2.0,1363,0.4470270141601562,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,1.045,0.07000000000000006,2.173363702947443,350,0.958904109589041
AMZN270115P00115000,2026-01-29 15:35:59+00:00,115.0,1.21,1.19,1.28,0.07000005,6.1403556,3.0,843,0.4382380395507813,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,1.2349999999999999,0.09000000000000008,2.07886962890625,350,0.958904109589041
AMZN270115P00120000,2026-01-28 19:14:56+00:00,120.0,1.3,1.4,1.47,0.0,0.0,8.0,1094,0.42737389038085943,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,1.435,0.07000000000000006,1.9922500610351563,350,0.958904109589041
AMZN270115P00125000,2026-01-28 18:16:32+00:00,125.0,1.51,1.63,1.71,-0.00999999,-0.65789413,1.0,1698,0.4184628466796875,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,1.67,0.08000000000000007,1.91256005859375,350,0.958904109589041
AMZN270115P00130000,2026-01-29 15:41:01+00:00,130.0,1.95,1.91,2.0,0.29000008,17.469885,3.0,2096,0.4105283557128906,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,1.955,0.09000000000000008,1.8390000563401443,350,0.958904109589041
AMZN270115P00135000,2026-01-29 15:18:51+00:00,135.0,2.19,2.23,2.32,0.16000009,7.8817773,7.0,1860,0.40259386474609377,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,2.275,0.08999999999999986,1.7708889431423611,350,0.958904109589041
AMZN270115P00140000,2026-01-29 15:19:11+00:00,140.0,2.62,2.59,2.68,0.23999977,10.084023,7.0,6888,0.3948424774169922,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,2.635,0.0900000000000003,1.7076429094587053,350,0.958904109589041
AMZN270115P00145000,2026-01-28 19:30:58+00:00,145.0,2.99,3.0,3.15,0.24000001,8.727273,29.0,5143,0.38947143737792966,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,3.075,0.1499999999999999,1.6487586712015085,350,0.958904109589041
AMZN270115P00150000,2026-01-29 15:43:15+00:00,150.0,3.6,3.45,3.6,0.29999995,9.090908,121.0,9268,0.3819031536865234,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,3.5250000000000004,0.1499999999999999,1.593800048828125,350,0.958904109589041
AMZN270115P00155000,2026-01-29 16:14:55+00:00,155.0,4.15,4.0,4.15,0.45000005,12.162163,33.0,6088,0.37579969909667965,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,4.075,0.15000000000000036,1.5423871440272177,350,0.958904109589041
AMZN270115P00160000,2026-01-29 15:55:17+00:00,160.0,4.85,4.65,4.8,0.6500001,15.476193,6.0,13393,0.37070331451416016,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,4.725,0.14999999999999947,1.4941875457763671,350,0.958904109589041
AMZN270115P00165000,2026-01-29 16:15:08+00:00,165.0,5.5,5.35,5.5,0.6999998,14.583329,8.0,2741,0.3651796881103516,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,5.425,0.15000000000000036,1.4489091352982955,350,0.958904109589041
AMZN270115P00170000,2026-01-29 16:15:11+00:00,170.0,6.3,6.15,6.3,0.75,13.513513,36.0,9083,0.3602969244384765,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,6.225,0.14999999999999947,1.4062941607306985,350,0.958904109589041
AMZN270115P00175000,2026-01-29 15:40:04+00:00,175.0,7.2,7.05,7.25,0.75,11.627908,7.0,6548,0.3567569207763671,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,7.15,0.20000000000000018,1.3661143275669643,350,0.958904109589041
AMZN270115P00180000,2026-01-29 15:57:15+00:00,180.0,8.15,8.05,8.2,0.90999985,12.569059,62.0,15053,0.3515384671020507,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,8.125,0.14999999999999858,1.328166707356771,350,0.958904109589041
AMZN270115P00185000,2026-01-29 15:35:44+00:00,185.0,9.18,9.1,9.35,0.8800001,10.602411,1.0,7330,0.3482120843505859,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,9.225,0.25,1.2922703098606418,350,0.958904109589041
AMZN270115P00190000,2026-01-29 15:44:12+00:00,190.0,10.61,10.3,10.5,1.21,12.872341,4.0,9877,0.34326828613281246,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,10.4,0.1999999999999993,1.2582631964432567,350,0.958904109589041
AMZN270115P00195000,2026-01-29 15:49:15+00:00,195.0,11.95,11.65,11.85,1.3499994,12.735843,4.0,2607,0.3398350929260254,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,11.75,0.1999999999999993,1.2260000375600961,350,0.958904109589041
AMZN270115P00200000,2026-01-29 15:44:11+00:00,200.0,13.4,13.15,13.3,1.25,10.288066,26.0,11118,0.33624931335449215,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,13.225000000000001,0.15000000000000036,1.1953500366210938,350,0.958904109589041
AMZN270115P00205000,2026-01-28 20:59:23+00:00,205.0,14.05,14.75,14.95,0.6999998,5.2434444,3.0,3027,0.3338079315185547,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,14.85,0.1999999999999993,1.1661951576791159,350,0.958904109589041
AMZN270115P00210000,2026-01-29 16:17:33+00:00,210.0,16.55,16.4,16.6,1.5499992,10.333328,175.0,8788,0.3297796514892578,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,16.5,0.20000000000000284,1.1384286063058036,350,0.958904109589041
AMZN270115P00215000,2026-01-29 15:03:06+00:00,215.0,18.22,18.25,18.45,1.4200001,8.452381,2.0,2449,0.3267889587402344,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,18.35,0.1999999999999993,1.1119535224382266,350,0.958904109589041
AMZN270115P00220000,2026-01-29 16:08:15+00:00,220.0,20.69,20.2,20.4,2.1499996,11.596546,6.0,8962,0.32349309326171866,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,20.299999999999997,0.1999999999999993,1.0866818514737215,350,0.958904109589041
AMZN270115P00225000,2026-01-29 15:29:49+00:00,225.0,22.36,22.25,22.5,1.8100014,8.807793,4.0,3786,0.3205024005126953,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,22.375,0.25,1.0625333658854166,350,0.958904109589041
AMZN270115P00230000,2026-01-29 15:33:37+00:00,230.0,24.78,24.45,24.75,2.1800003,9.646019,20.0,4810,0.31772532867431635,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,24.6,0.3000000000000007,1.039434814453125,350,0.958904109589041
AMZN270115P00235000,2026-01-29 15:44:39+00:00,235.0,27.23,26.8,27.1,2.4300003,9.7983885,30.0,1644,0.31465834274291987,False,REGULAR,USD,Puts,2027-01-15,239.07000732421875,26.950000000000003,0.3000000000000007,1.0173191801030586,350,0.958904109589041
AMZN270115P00240000,2026-01-29 16:20:21+00:00,240.0,29.35,29.15,29.35,2.1000004,7.7064233,7.0,1772,0.3091194577026367,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,29.25,0.20000000000000284,0.9961250305175782,350,0.958904109589041
AMZN270115P00245000,2026-01-28 20:49:59+00:00,245.0,29.78,31.8,32.05,0.23000145,0.7783467,1.0,859,0.30705954177856437,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,31.924999999999997,0.24999999999999645,0.9757959482621174,350,0.958904109589041
AMZN270115P00250000,2026-01-29 15:52:32+00:00,250.0,35.4,34.6,34.9,3.1500015,9.7674465,21.0,4525,0.3052132467651367,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,34.75,0.29999999999999716,0.956280029296875,350,0.958904109589041
AMZN270115P00255000,2026-01-29 15:01:16+00:00,255.0,37.3,37.45,37.75,2.3499985,6.723887,1.0,805,0.3020089331054688,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,37.6,0.29999999999999716,0.9375294404871324,350,0.958904109589041
AMZN270115P00260000,2026-01-28 18:16:21+00:00,260.0,37.8,40.3,40.6,0.0,0.0,17.0,1385,0.2974466007995605,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,40.45,0.30000000000000426,0.9195000281700721,350,0.958904109589041
AMZN270115P00265000,2026-01-14 16:34:48+00:00,265.0,43.35,43.45,43.8,0.0,0.0,3.0,189,0.2953103916931152,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,43.625,0.3499999999999943,0.9021509710347877,350,0.958904109589041
AMZN270115P00270000,2026-01-28 17:41:53+00:00,270.0,44.45,46.7,47.1,0.0,0.0,4.0,267,0.2929453030395507,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,46.900000000000006,0.3999999999999986,0.8854444715711806,350,0.958904109589041
AMZN270115P00275000,2026-01-27 20:47:12+00:00,275.0,46.55,50.1,50.5,0.0,0.0,51.0,253,0.29039711074829094,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,50.3,0.3999999999999986,0.8693454811789773,350,0.958904109589041
AMZN270115P00280000,2026-01-27 20:47:12+00:00,280.0,49.8,53.5,53.9,0.0,0.0,50.0,1337,0.28650615844726557,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,53.7,0.3999999999999986,0.8538214547293527,350,0.958904109589041
AMZN270115P00285000,2026-01-27 14:52:34+00:00,285.0,56.25,57.1,57.5,0.0,0.0,5.0,61,0.2836070175170897,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,57.3,0.3999999999999986,0.8388421309621711,350,0.958904109589041
AMZN270115P00290000,2026-01-28 17:46:54+00:00,290.0,57.65,60.85,61.25,0.0,0.0,5.0,677,0.2812266702270507,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,61.05,0.3999999999999986,0.8243793356007543,350,0.958904109589041
AMZN270115P00295000,2026-01-27 19:58:45+00:00,295.0,60.79,64.6,65.0,0.0,0.0,6.0,74,0.2775035629272461,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,64.8,0.4000000000000057,0.8104068044888771,350,0.958904109589041
AMZN270115P00300000,2026-01-28 17:19:55+00:00,300.0,65.25,68.5,68.95,0.0,0.0,12.0,397,0.27506218109130853,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,68.725,0.45000000000000284,0.7969000244140625,350,0.958904109589041
AMZN270115P00305000,2026-01-21 14:41:17+00:00,305.0,79.3,72.45,72.95,0.0,0.0,3.0,171,0.27197993652343744,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,72.7,0.5,0.7838360895876024,350,0.958904109589041
AMZN270115P00310000,2026-01-29 14:52:07+00:00,310.0,75.2,76.6,77.05,2.0199966,2.7603123,3.0,705,0.26901976104736325,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,76.82499999999999,0.45000000000000284,0.7711935720136088,350,0.958904109589041
AMZN270115P00315000,2026-01-21 17:39:25+00:00,315.0,89.1,80.8,81.25,0.0,0.0,31.0,311,0.26627320648193364,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,81.025,0.45000000000000284,0.758952404203869,350,0.958904109589041
AMZN270115P00320000,2026-01-27 15:17:07+00:00,320.0,85.28,85.15,85.6,2.0299988,2.438437,70.0,426,0.26471682556152343,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,85.375,0.44999999999998863,0.7470937728881836,350,0.958904109589041
AMZN270115P00325000,2026-01-27 20:03:05+00:00,325.0,84.67,89.55,90.0,0.0,0.0,11.0,484,0.2628857891845704,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,89.775,0.45000000000000284,0.7356000225360577,350,0.958904109589041
AMZN270115P00330000,2026-01-27 20:02:47+00:00,330.0,88.9,93.15,95.6,0.0,0.0,3.0,257,0.28266098205566403,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,94.375,2.4499999999999886,0.7244545676491477,350,0.958904109589041
AMZN270115P00335000,2026-01-16 20:36:14+00:00,335.0,97.9,97.55,100.2,-0.37999725,-0.38664758,1.0,57,0.2838206384277343,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,98.875,2.6500000000000057,0.7136418129081157,350,0.958904109589041
AMZN270115P00340000,2026-01-16 20:22:49+00:00,340.0,102.75,102.15,104.7,0.0,0.0,1.0,23,0.2822947747802734,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,103.42500000000001,2.549999999999997,0.7031470803653492,350,0.958904109589041
AMZN270115P00345000,2026-01-15 16:25:07+00:00,345.0,106.69,106.8,109.4,0.0,0.0,5.0,3,0.28394270751953116,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,108.1,2.6000000000000085,0.69295654296875,350,0.958904109589041
AMZN270115P00350000,2026-01-26 19:17:25+00:00,350.0,111.3,111.5,114.15,0.0,0.0,3.0,3,0.28613995117187496,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,112.825,2.6500000000000057,0.6830571637834821,350,0.958904109589041
AMZN270115P00355000,2026-01-13 17:37:28+00:00,355.0,111.34,116.35,119.1,0.0,0.0,1.0,2,0.2924570266723632,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,117.725,2.75,0.673436640349912,350,0.958904109589041
AMZN270115P00360000,2026-01-20 19:25:40+00:00,360.0,130.0,121.5,123.8,0.0,0.0,1.0,0,0.2926096130371093,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,122.65,2.299999999999997,0.6640833536783854,350,0.958904109589041
AMZN270115P00370000,2026-01-09 20:31:00+00:00,370.0,123.0,130.15,133.65,0.0,0.0,2.0,0,0.30274134765625,True,REGULAR,USD,Puts,2027-01-15,239.07000732421875,131.9,3.5,0.6461351549303209,350,0.958904109589041
AMZN270617C00085000,2026-01-28 19:21:50+00:00,85.0,163.62,157.0,160.9,0.0,0.0,12.0,195,0.6754182849121095,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,158.95,3.9000000000000057,2.812588321461397,503,1.378082191780822
AMZN270617C00090000,2025-11-07 17:39:52+00:00,90.0,157.86,155.55,159.25,0.0,0.0,1.0,10,0.7531152618408203,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,157.4,3.6999999999999886,2.656333414713542,503,1.378082191780822
AMZN270617C00095000,2026-01-07 15:19:24+00:00,95.0,154.38,147.9,151.75,0.0,0.0,1.0,28,0.639652041015625,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,149.825,3.8499999999999943,2.5165263928865134,503,1.378082191780822
AMZN270617C00100000,2026-01-26 16:35:36+00:00,100.0,146.72,143.35,147.3,0.0,0.0,3.0,177,0.6238440936279297,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,145.325,3.950000000000017,2.3907000732421877,503,1.378082191780822
AMZN270617C00105000,2026-01-28 18:42:32+00:00,105.0,145.15,139.15,141.6,0.0,0.0,7.0,127,0.5953409606933593,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,140.375,2.4499999999999886,2.276857212611607,503,1.378082191780822
AMZN270617C00110000,2026-01-08 14:57:33+00:00,110.0,142.26,134.7,137.9,0.0,0.0,1.0,235,0.5915568188476563,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,136.3,3.200000000000017,2.173363702947443,503,1.378082191780822
AMZN270617C00115000,2026-01-22 19:36:59+00:00,115.0,129.0,130.25,133.85,0.0,0.0,15.0,127,0.5818523260498047,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,132.05,3.5999999999999943,2.07886962890625,503,1.378082191780822
AMZN270617C00120000,2026-01-28 20:22:07+00:00,120.0,132.9,125.85,128.3,0.0,0.0,4.0,67,0.5548445394897462,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,127.075,2.450000000000017,1.9922500610351563,503,1.378082191780822
AMZN270617C00125000,2026-01-27 15:26:31+00:00,125.0,127.95,121.25,124.7,0.0,0.0,1.0,108,0.5481612567138674,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,122.975,3.450000000000003,1.91256005859375,503,1.378082191780822
AMZN270617C00130000,2026-01-28 15:49:40+00:00,130.0,124.0,117.05,119.55,0.0,0.0,3.0,279,0.5287522711181643,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,118.3,2.5,1.8390000563401443,503,1.378082191780822
AMZN270617C00135000,2026-01-28 14:56:42+00:00,135.0,123.05,113.6,115.15,0.0,0.0,1.0,126,0.5242967492675781,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,114.375,1.5500000000000114,1.7708889431423611,503,1.378082191780822
AMZN270617C00140000,2026-01-28 18:38:19+00:00,140.0,114.67,109.95,111.05,0.0,0.0,2.0,1380,0.5195665719604492,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,110.5,1.0999999999999943,1.7076429094587053,503,1.378082191780822
AMZN270617C00145000,2026-01-12 14:30:16+00:00,145.0,115.25,104.7,107.1,0.0,0.0,6.0,233,0.5014087945556642,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,105.9,2.3999999999999915,1.6487586712015085,503,1.378082191780822
AMZN270617C00150000,2026-01-29 15:07:28+00:00,150.0,102.96,100.75,102.6,-3.2399979,-3.0508456,5.0,397,0.504613108215332,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,101.675,1.8499999999999943,1.593800048828125,503,1.378082191780822
AMZN270617C00155000,2026-01-29 15:00:54+00:00,155.0,98.2,97.2,98.95,-3.800003,-3.7254932,20.0,222,0.5006458627319336,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,98.075,1.75,1.5423871440272177,503,1.378082191780822
AMZN270617C00160000,2026-01-29 15:18:10+00:00,160.0,94.95,93.35,94.8,-5.050003,-5.050003,2.0,237,0.488408436279297,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,94.07499999999999,1.4500000000000028,1.4941875457763671,503,1.378082191780822
AMZN270617C00165000,2026-01-27 19:10:48+00:00,165.0,95.24,89.6,91.2,0.0,0.0,1.0,204,0.4835867071533204,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,90.4,1.6000000000000085,1.4489091352982955,503,1.378082191780822
AMZN270617C00170000,2026-01-29 16:16:29+00:00,170.0,86.5,86.2,87.45,-3.9100037,-4.3247466,3.0,299,0.4758810957336425,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,86.825,1.25,1.4062941607306985,503,1.378082191780822
AMZN270617C00175000,2026-01-29 16:17:55+00:00,175.0,83.03,82.75,83.6,-5.970001,-6.7078667,3.0,201,0.46631393066406257,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,83.175,0.8499999999999943,1.3661143275669643,503,1.378082191780822
AMZN270617C00180000,2026-01-28 20:24:05+00:00,180.0,80.6,79.35,79.9,-3.4500046,-4.104705,4.0,5516,0.4581200428771974,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,79.625,0.5500000000000114,1.328166707356771,503,1.378082191780822
AMZN270617C00185000,2026-01-29 16:19:36+00:00,185.0,76.2,75.8,76.65,-4.340004,-5.388632,1.0,627,0.4546868496704102,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,76.225,0.8500000000000085,1.2922703098606418,503,1.378082191780822
AMZN270617C00190000,2026-01-29 15:35:08+00:00,190.0,72.54,72.3,73.3,-3.8600006,-5.0523567,3.0,860,0.4492395164489746,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,72.8,1.0,1.2582631964432567,503,1.378082191780822
AMZN270617C00195000,2026-01-28 20:48:06+00:00,195.0,70.13,68.85,70.0,-3.5200043,-4.7793674,1.0,522,0.44360907958984375,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,69.425,1.1500000000000057,1.2260000375600961,503,1.378082191780822
AMZN270617C00200000,2026-01-29 15:18:00+00:00,200.0,65.8,66.15,66.65,-4.5,-6.401138,54.0,4972,0.43677321044921874,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,66.4,0.5,1.1953500366210938,503,1.378082191780822
AMZN270617C00205000,2026-01-28 15:43:14+00:00,205.0,67.73,62.8,64.15,0.0,0.0,20.0,596,0.43814648773193365,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,63.475,1.3500000000000085,1.1661951576791159,503,1.378082191780822
AMZN270617C00210000,2026-01-29 15:26:22+00:00,210.0,61.51,60.15,60.5,-2.6899986,-4.1900296,2.0,1094,0.4268245794677735,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,60.325,0.3500000000000014,1.1384286063058036,503,1.378082191780822
AMZN270617C00215000,2026-01-29 15:13:48+00:00,215.0,58.39,57.3,57.7,-2.670002,-4.372751,5.0,576,0.42352871398925784,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,57.5,0.4000000000000057,1.1119535224382266,503,1.378082191780822
AMZN270617C00220000,2026-01-29 16:14:30+00:00,220.0,54.5,54.6,54.9,-4.0999985,-6.9965844,39.0,1682,0.4194699166870117,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,54.75,0.29999999999999716,1.0866818514737215,503,1.378082191780822
AMZN270617C00225000,2026-01-29 15:01:08+00:00,225.0,52.17,51.9,52.2,-3.4300003,-6.1690655,3.0,2615,0.41563999893188475,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,52.05,0.30000000000000426,1.0625333658854166,503,1.378082191780822
AMZN270617C00230000,2026-01-29 15:51:00+00:00,230.0,48.8,49.35,49.65,-4.0600014,-7.6806684,35.0,2631,0.41251197845458976,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,49.5,0.29999999999999716,1.039434814453125,503,1.378082191780822
AMZN270617C00235000,2026-01-29 15:07:30+00:00,235.0,47.5,46.9,47.2,-2.75,-5.4726367,3.0,1100,0.4095823202514648,True,REGULAR,USD,Calls,2027-06-17,239.07000732421875,47.05,0.30000000000000426,1.0173191801030586,503,1.378082191780822
AMZN270617C00240000,2026-01-29 16:13:08+00:00,240.0,44.27,44.55,44.8,-3.5299988,-7.384935,66.0,2157,0.4063780065917969,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,44.675,0.25,0.9961250305175782,503,1.378082191780822
AMZN270617C00245000,2026-01-29 14:54:15+00:00,245.0,41.75,42.2,42.5,-3.7000008,-8.140816,3.0,1889,0.4033873138427735,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,42.35,0.29999999999999716,0.9757959482621174,503,1.378082191780822
AMZN270617C00250000,2026-01-29 16:17:31+00:00,250.0,40.2,40.05,40.35,-3.0499992,-7.0520215,33.0,4950,0.40106800109863283,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,40.2,0.30000000000000426,0.956280029296875,503,1.378082191780822
AMZN270617C00255000,2026-01-29 15:36:41+00:00,255.0,38.0,37.9,38.2,-3.119999,-7.587546,3.0,3162,0.3980467910766602,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,38.05,0.30000000000000426,0.9375294404871324,503,1.378082191780822
AMZN270617C00260000,2026-01-29 15:22:33+00:00,260.0,36.25,35.95,36.2,-2.5900002,-6.668383,13.0,4151,0.3956969610595704,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,36.075,0.25,0.9195000281700721,503,1.378082191780822
AMZN270617C00265000,2026-01-28 20:26:27+00:00,265.0,37.02,34.0,34.25,0.0,0.0,27.0,3067,0.39313351013183595,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,34.125,0.25,0.9021509710347877,503,1.378082191780822
AMZN270617C00270000,2026-01-28 20:13:42+00:00,270.0,32.64,32.25,32.5,-2.380001,-6.7961197,20.0,2355,0.39169919830322264,False,REGULAR,USD,Calls,2027-06-17,239.07000732421875,32.375,0.25,0.8854444715711806,503,1.378082191780822
